Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Waldo,2019-01-30 22:07:28,00:11:49,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:25:53,Not latest view,BE (Belgium)
Waldo,2019-01-30 22:03:51,00:01:44,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:14:06,Not latest view,BE (Belgium)
Waldo,2019-01-30 21:55:22,00:01:59,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:18:40,Not latest view,BE (Belgium)
Waldo,2019-01-30 21:31:01,00:01:15,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:17:56,Not latest view,BE (Belgium)
Waldo,2019-01-30 21:25:31,00:04:19,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:21:00,Not latest view,BE (Belgium)
Waldo,2019-01-30 19:19:46,00:26:07,,The Vampire Diaries: Seizoen 2: Katerina (Aflevering 9),,Android DefaultWidevineL3Phone Android Phone,00:26:07,Not latest view,BE (Belgium)
Waldo,2019-01-30 19:19:26,00:00:17,,The Vampire Diaries: Seizoen 2: Rose (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:42:02,Not latest view,BE (Belgium)
Waldo,2019-01-30 18:54:09,00:25:13,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:41:54,Not latest view,BE (Belgium)
Waldo,2019-01-30 15:56:54,00:17:34,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:16:41,Not latest view,BE (Belgium)
Waldo,2019-01-30 14:40:02,00:14:08,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:20:25,Not latest view,BE (Belgium)
Waldo,2019-01-30 13:01:54,00:05:32,,The Vampire Diaries: Seizoen 2: Masquerade (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:06:19,Not latest view,BE (Belgium)
Waldo,2019-01-30 12:50:36,00:11:11,,The Vampire Diaries: Seizoen 2: Plan B (Aflevering 6),,Android DefaultWidevineL3Phone Android Phone,00:41:50,00:41:50,BE (Belgium)
Waldo,2019-01-30 11:01:26,00:36:24,,The Vampire Diaries: Seizoen 2: Plan B (Aflevering 6),,Android DefaultWidevineL3Phone Android Phone,00:35:49,Not latest view,BE (Belgium)
Waldo,2019-01-30 09:38:18,00:03:32,,The Vampire Diaries: Seizoen 2: Plan B (Aflevering 6),,Android DefaultWidevineL3Phone Android Phone,00:03:32,Not latest view,BE (Belgium)
Waldo,2019-01-30 08:57:18,00:40:52,,The Vampire Diaries: Seizoen 2: Kill or Be Killed (Aflevering 5),,Android DefaultWidevineL3Phone Android Phone,00:41:21,00:41:21,BE (Belgium)
Waldo,2019-01-30 08:36:23,00:14:06,,The Vampire Diaries: Seizoen 2: Kill or Be Killed (Aflevering 5),,Android DefaultWidevineL3Phone Android Phone,00:07:31,Not latest view,BE (Belgium)
Waldo,2019-01-30 08:33:15,00:02:47,,The Vampire Diaries: Seizoen 2: Memory Lane (Aflevering 4),,Android DefaultWidevineL3Phone Android Phone,00:02:48,00:02:48,BE (Belgium)
Waldo,2019-01-30 08:14:33,00:18:37,,The Vampire Diaries: Seizoen 2: Bad Moon Rising (Aflevering 3),,Android DefaultWidevineL3Phone Android Phone,00:41:46,00:41:46,BE (Belgium)
Waldo,2019-01-30 07:27:37,00:05:19,,The Vampire Diaries: Seizoen 2: Bad Moon Rising (Aflevering 3),,Android DefaultWidevineL3Phone Android Phone,00:23:09,Not latest view,BE (Belgium)
Waldo,2019-01-30 07:26:56,00:00:29,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:35:38,00:35:38,BE (Belgium)
Waldo,2019-01-30 07:00:00,00:00:01,,The Vampire Diaries: Seizoen 2: Bad Moon Rising (Aflevering 3),,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BE (Belgium)
Waldo,2019-01-30 06:40:28,00:14:15,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:30:49,Not latest view,BE (Belgium)
Waldo,2019-01-30 05:48:53,00:17:03,,The Vampire Diaries: Seizoen 2: Bad Moon Rising (Aflevering 3),,Android DefaultWidevineL3Phone Android Phone,00:17:31,Not latest view,BE (Belgium)
Waldo,2019-01-30 05:31:26,00:17:19,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:42:03,Not latest view,BE (Belgium)
Waldo,2019-01-30 05:30:59,00:00:03,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:30:36,Not latest view,BE (Belgium)
Waldo,2019-01-30 00:58:09,00:16:16,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:30:37,Not latest view,BE (Belgium)
Waldo,2019-01-29 21:47:26,00:14:24,,The Vampire Diaries: Seizoen 2: Brave New World (Aflevering 2),,Android DefaultWidevineL3Phone Android Phone,00:14:24,Not latest view,BE (Belgium)
Waldo,2019-01-29 21:07:49,00:39:33,,The Vampire Diaries: Seizoen 2: The Return (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:41:26,00:41:26,BE (Belgium)
Waldo,2019-01-29 20:23:50,00:41:35,,The Vampire Diaries: Seizoen 1: Founder's Day (Aflevering 22),,Android DefaultWidevineL3Phone Android Phone,00:41:35,00:41:35,BE (Belgium)
Waldo,2019-01-29 19:27:01,00:54:44,,The Vampire Diaries: Seizoen 1: Isobel (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:42:05,00:42:05,BE (Belgium)
Waldo,2019-01-29 18:44:28,00:38:15,,The Vampire Diaries: Seizoen 1: Blood Brothers (Aflevering 20),,Android DefaultWidevineL3Phone Android Phone,00:42:06,00:42:06,BE (Belgium)
Waldo,2019-01-29 18:02:18,00:41:04,,The Vampire Diaries: Seizoen 1: Miss Mystic Falls (Aflevering 19),,Android DefaultWidevineL3Phone Android Phone,00:41:47,00:41:47,BE (Belgium)
Waldo,2019-01-29 17:58:41,00:03:18,,The Vampire Diaries: Seizoen 1: Blood Brothers (Aflevering 20),,Android DefaultWidevineL3Phone Android Phone,00:03:54,Not latest view,BE (Belgium)
Waldo,2019-01-29 17:58:16,00:00:13,,The Vampire Diaries: Seizoen 1: Isobel (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:02:14,Not latest view,BE (Belgium)
Waldo,2019-01-29 17:38:53,00:06:27,,The Vampire Diaries: Seizoen 1: Isobel (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:02:02,Not latest view,BE (Belgium)
Waldo,2019-01-29 17:36:42,00:00:27,,The Vampire Diaries: Seizoen 1: Isobel (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:24:03,Not latest view,BE (Belgium)
Waldo,2019-01-29 15:30:38,00:08:43,,The Vampire Diaries: Seizoen 1: Isobel (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:23:37,Not latest view,BE (Belgium)
Waldo,2019-01-29 14:48:28,00:42:06,,The Vampire Diaries: Seizoen 1: Blood Brothers (Aflevering 20),,Android DefaultWidevineL3Phone Android Phone,00:42:06,Not latest view,BE (Belgium)
Waldo,2019-01-29 14:07:15,00:41:09,,The Vampire Diaries: Seizoen 1: Miss Mystic Falls (Aflevering 19),,Android DefaultWidevineL3Phone Android Phone,00:41:47,Not latest view,BE (Belgium)
Waldo,2019-01-29 13:27:57,00:39:12,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:41:56,00:41:56,BE (Belgium)
Waldo,2019-01-28 16:26:05,00:00:07,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:02:49,Not latest view,BE (Belgium)
Waldo,2019-01-28 14:54:27,00:36:41,,The Vampire Diaries: Seizoen 1: Miss Mystic Falls (Aflevering 19),,Android DefaultWidevineL3Phone Android Phone,00:36:29,Not latest view,BE (Belgium)
Waldo,2019-01-28 14:49:07,00:01:49,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:42:00,Not latest view,BE (Belgium)
Waldo,2019-01-28 14:18:21,00:30:19,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:29:45,Not latest view,BE (Belgium)
Waldo,2019-01-27 22:35:57,00:01:43,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:02:42,Not latest view,BE (Belgium)
Waldo,2019-01-27 19:28:17,00:00:46,,The Vampire Diaries: Seizoen 1: Under Control (Aflevering 18),,Android DefaultWidevineL3Phone Android Phone,00:01:07,Not latest view,BE (Belgium)
Waldo,2019-01-27 19:27:07,00:00:40,,The Vampire Diaries: Seizoen 1: Let the Right One In (Aflevering 17),,Android DefaultWidevineL3Phone Android Phone,00:23:24,00:23:24,BE (Belgium)
Waldo,2019-01-27 16:34:44,00:22:29,,The Vampire Diaries: Seizoen 1: Let the Right One In (Aflevering 17),,Android DefaultWidevineL3Phone Android Phone,00:22:29,Not latest view,BE (Belgium)
Waldo,2019-01-27 15:53:44,00:40:53,,The Vampire Diaries: Seizoen 1: There Goes the Neighborhood (Aflevering 16),,Android DefaultWidevineL3Phone Android Phone,00:40:53,00:40:53,BE (Belgium)
Waldo,2019-01-27 15:34:00,00:15:27,,The Vampire Diaries: Seizoen 1: A Few Good Men (Aflevering 15),,Android DefaultWidevineL3Phone Android Phone,00:42:05,00:42:05,BE (Belgium)
Waldo,2019-01-27 14:21:42,00:16:14,,The Vampire Diaries: Seizoen 1: A Few Good Men (Aflevering 15),,Android DefaultWidevineL3Phone Android Phone,00:26:42,Not latest view,BE (Belgium)
Waldo,2019-01-27 13:57:50,00:15:51,,The Vampire Diaries: Seizoen 1: Fool Me Once (Aflevering 14),,Android DefaultWidevineL3Phone Android Phone,00:41:43,00:41:43,BE (Belgium)
Waldo,2019-01-27 11:26:16,00:15:28,,The Vampire Diaries: Seizoen 1: Fool Me Once (Aflevering 14),,Android DefaultWidevineL3Phone Android Phone,00:32:46,Not latest view,BE (Belgium)
Waldo,2019-01-27 11:01:22,00:16:49,,The Vampire Diaries: Seizoen 1: Fool Me Once (Aflevering 14),,Android DefaultWidevineL3Phone Android Phone,00:17:21,Not latest view,BE (Belgium)
Waldo,2019-01-27 10:57:47,00:00:13,,The Vampire Diaries: Seizoen 1: Fool Me Once (Aflevering 14),,Android DefaultWidevineL3Phone Android Phone,00:00:43,Not latest view,BE (Belgium)
Waldo,2019-01-27 10:47:20,00:10:23,,The Vampire Diaries: Seizoen 1: Children of the Damned (Aflevering 13),,Android DefaultWidevineL3Phone Android Phone,00:41:57,00:41:57,BE (Belgium)
Waldo,2019-01-27 10:42:41,00:03:21,,The Vampire Diaries: Seizoen 1: Children of the Damned (Aflevering 13),,Android DefaultWidevineL3Phone Android Phone,00:31:37,Not latest view,BE (Belgium)
Waldo,2019-01-27 10:04:48,00:27:31,,The Vampire Diaries: Seizoen 1: Children of the Damned (Aflevering 13),,Android DefaultWidevineL3Phone Android Phone,00:28:17,Not latest view,BE (Belgium)
Waldo,2019-01-27 09:57:50,00:06:35,,The Vampire Diaries: Seizoen 1: Unpleasantville (Aflevering 12),,Android DefaultWidevineL3Phone Android Phone,00:41:50,00:41:50,BE (Belgium)
Waldo,2019-01-27 09:06:13,00:34:31,,The Vampire Diaries: Seizoen 1: Unpleasantville (Aflevering 12),,Android DefaultWidevineL3Phone Android Phone,00:35:16,Not latest view,BE (Belgium)
Waldo,2019-01-27 08:38:08,00:27:53,,The Vampire Diaries: Seizoen 1: Bloodlines (Aflevering 11),,Android DefaultWidevineL3Phone Android Phone,00:41:43,00:41:43,BE (Belgium)
Waldo,2019-01-27 06:44:06,00:13:52,,The Vampire Diaries: Seizoen 1: Bloodlines (Aflevering 11),,Android DefaultWidevineL3Phone Android Phone,00:13:52,Not latest view,BE (Belgium)
Waldo,2019-01-27 05:49:39,00:39:43,,The Vampire Diaries: Seizoen 1: The Turning Point (Aflevering 10),,Android DefaultWidevineL3Phone Android Phone,00:39:43,00:39:43,BE (Belgium)
Waldo,2019-01-27 05:07:46,00:34:25,,The Vampire Diaries: Seizoen 1: History Repeating (Aflevering 9),,Android DefaultWidevineL3Phone Android Phone,00:41:59,00:41:59,BE (Belgium)
Waldo,2019-01-27 01:43:22,00:07:36,,The Vampire Diaries: Seizoen 1: History Repeating (Aflevering 9),,Android DefaultWidevineL3Phone Android Phone,00:07:36,Not latest view,BE (Belgium)
Waldo,2019-01-27 01:32:21,00:10:58,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:42:01,00:42:01,BE (Belgium)
Waldo,2019-01-27 01:13:26,00:00:36,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:31:04,Not latest view,BE (Belgium)
Waldo,2019-01-27 01:04:08,00:02:20,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:30:28,Not latest view,BE (Belgium)
Waldo,2019-01-27 00:32:05,00:02:04,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:28:09,Not latest view,BE (Belgium)
Waldo,2019-01-26 23:38:48,00:16:15,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:26:06,Not latest view,BE (Belgium)
Waldo,2019-01-26 23:20:11,00:08:09,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:09:51,Not latest view,BE (Belgium)
Waldo,2019-01-26 22:52:02,00:01:13,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:01:17,Not latest view,BE (Belgium)
Waldo,2019-01-26 22:45:44,00:00:23,,The Vampire Diaries: Seizoen 1: 162 Candles (Aflevering 8),,Android DefaultWidevineL3Phone Android Phone,00:00:53,Not latest view,BE (Belgium)
Waldo,2019-01-26 22:34:45,00:10:55,,The Vampire Diaries: Seizoen 1: Haunted (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:41:16,00:41:16,BE (Belgium)
Waldo,2019-01-26 22:20:40,00:06:13,,The Vampire Diaries: Seizoen 1: Haunted (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:30:22,Not latest view,BE (Belgium)
Waldo,2019-01-26 22:13:59,00:05:24,,The Vampire Diaries: Seizoen 1: Haunted (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:26:30,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:47:00,00:11:50,,The Vampire Diaries: Seizoen 1: Haunted (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:21:06,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:30:37,00:08:32,,The Vampire Diaries: Seizoen 1: Haunted (Aflevering 7),,Android DefaultWidevineL3Phone Android Phone,00:09:17,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:29:21,00:00:52,,The Vampire Diaries: Seizoen 2: The Return (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:01:53,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:21:31,00:04:54,,The Vampire Diaries: Seizoen 3: The Birthday (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:04:54,00:04:54,BE (Belgium)
Waldo,2019-01-26 21:18:52,00:00:40,,The Vampire Diaries: Seizoen 3: The Reckoning (Aflevering 5),,Android DefaultWidevineL3Phone Android Phone,00:00:40,00:00:40,BE (Belgium)
Waldo,2019-01-26 21:16:01,00:01:40,,The Vampire Diaries: Seizoen 4: Growing Pains (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:01:40,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:15:12,00:00:30,,The Vampire Diaries: Seizoen 5: I Know What You Did Last Summer (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:00:30,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:14:35,00:00:16,,The Vampire Diaries: Seizoen 5: Gelobtes Land (Aflevering 21),,Android DefaultWidevineL3Phone Android Phone,00:00:17,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:14:05,00:00:07,,The Vampire Diaries: Seizoen 6: I'll Remember (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:00:07,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:12:42,00:01:04,,"The Vampire Diaries: Seizoen 6: The More You Ignore Me, the Closer I Get (Aflevering 6)",,Android DefaultWidevineL3Phone Android Phone,00:01:04,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:11:45,00:00:17,,The Vampire Diaries: Seizoen 6: I Alone (Aflevering 9),,Android DefaultWidevineL3Phone Android Phone,00:20:09,Not latest view,BE (Belgium)
Waldo,2019-01-26 21:08:10,00:03:18,,The Vampire Diaries: Seizoen 6: Christmas Through Your Eyes (Aflevering 10),,Android DefaultWidevineL3Phone Android Phone,00:03:18,Not latest view,BE (Belgium)
Waldo,2019-01-25 18:28:39,00:00:01,,The Vampire Diaries: Seizoen 6: Christmas Through Your Eyes (Aflevering 10),,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BE (Belgium)
Waldo,2019-01-18 16:28:57,00:05:09,Autoplayed: user action: Unspecified; ,Friends from College: Seizoen 1: Welcome to New York (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:09,00:05:09,BE (Belgium)
Waldo,2018-06-01 09:33:29,01:24:45,Autoplayed: user action: User_Interaction; ,Little Evil,,Firefox PC (Cadmium),01:25:33,01:25:33,BE (Belgium)
Waldo,2018-06-01 09:30:43,00:00:20,Autoplayed: user action: User_Interaction; ,Paul Blart: Mall Cop 2,,Firefox PC (Cadmium),00:00:20,00:00:20,BE (Belgium)
Waldo,2018-05-14 15:39:10,00:00:59,,"Narcos: Seizoen 2: The Good, The Bad, and The Dead (Aflevering 4)",,iPad Mini 2 WiFi,00:24:19,00:24:19,BE (Belgium)
Waldo,2018-05-13 10:52:00,00:05:16,,The Flash: Seizoen 1: Pilot (Aflevering 1),,Chrome PC (Cadmium),00:44:06,00:44:06,BE (Belgium)
Waldo,2018-05-13 09:40:36,00:37:49,Autoplayed: user action: User_Interaction; ,The Flash: Seizoen 1: Pilot (Aflevering 1),,Chrome PC (Cadmium),00:38:50,Not latest view,BE (Belgium)
Waldo,2018-05-13 09:35:04,00:00:02,,"Narcos: Seizoen 2: The Good, The Bad, and The Dead (Aflevering 4)",,iPad Mini 2 WiFi,00:23:19,Not latest view,BE (Belgium)
Waldo,2018-05-13 09:33:05,00:01:19,,The Flash: Seizoen 1: Pilot (Aflevering 1),,Chrome PC (Cadmium),00:01:23,Not latest view,BE (Belgium)
Waldo,2018-05-13 08:42:19,00:00:04,Autoplayed: user action: User_Interaction; ,The Flash: Seizoen 1: Pilot (Aflevering 1),,Chrome PC (Cadmium),00:00:04,Not latest view,BE (Belgium)
Waldo,2018-05-12 20:03:31,01:49:30,,Annihilation,,iPad Mini 2 WiFi,01:48:26,01:48:26,BE (Belgium)
Waldo,2018-05-12 20:01:45,00:00:04,,"Narcos: Seizoen 2: The Good, The Bad, and The Dead (Aflevering 4)",,iPad Mini 2 WiFi,00:23:16,Not latest view,BE (Belgium)
Waldo,2018-05-12 08:57:57,00:00:10,,Bon Bini Holland,,Chrome PC (Cadmium),00:47:55,00:47:55,BE (Belgium)
Waldo,2018-05-11 22:50:11,00:47:45,Autoplayed: user action: User_Interaction; ,Bon Bini Holland,,Chrome PC (Cadmium),00:47:45,Not latest view,BE (Belgium)
Waldo,2018-05-11 21:22:41,01:23:24,Autoplayed: user action: User_Interaction; ,Ouija Experiment 2: The Ouija Resurrection,,Chrome PC (Cadmium),01:23:24,01:23:24,BE (Belgium)
Waldo,2018-05-09 16:16:03,00:04:37,,"Narcos: Seizoen 2: The Good, The Bad, and The Dead (Aflevering 4)",,iPad Mini 2 WiFi,00:23:11,Not latest view,BE (Belgium)
Waldo,2018-05-09 13:48:58,00:18:13,,"Narcos: Seizoen 2: The Good, The Bad, and The Dead (Aflevering 4)",,iPad Mini 2 WiFi,00:18:33,Not latest view,BE (Belgium)
Waldo,2018-05-09 13:03:52,00:45:04,,Narcos: Seizoen 2: Our Man in Madrid (Aflevering 3),,iPad Mini 2 WiFi,00:45:22,00:45:22,BE (Belgium)
Waldo,2018-05-09 12:54:48,00:08:16,,Narcos: Seizoen 2: Cambalache (Aflevering 2),,iPad Mini 2 WiFi,00:45:46,00:45:46,BE (Belgium)
Waldo,2018-05-09 12:07:40,00:41:44,,The Flash: Seizoen 4: Harry and the Harrisons (Aflevering 21),,iPad Mini 2 WiFi,00:41:48,00:41:48,BE (Belgium)
Waldo,2018-05-08 17:01:23,00:37:17,,Narcos: Seizoen 2: Cambalache (Aflevering 2),,iPad Mini 2 WiFi,00:37:29,Not latest view,BE (Belgium)
Waldo,2018-05-08 15:39:37,00:50:41,,Narcos: Seizoen 2: Free at Last (Aflevering 1),,iPad Mini 2 WiFi,00:51:57,00:51:57,BE (Belgium)
Waldo,2018-05-08 15:22:35,00:16:53,,Narcos: Seizoen 1: Despegue (Aflevering 10),,iPad Mini 2 WiFi,00:44:09,00:44:09,BE (Belgium)
Waldo,2018-05-07 18:45:00,00:26:53,,Narcos: Seizoen 1: Despegue (Aflevering 10),,iPad Mini 2 WiFi,00:27:12,Not latest view,BE (Belgium)
Waldo,2018-05-07 17:55:53,00:48:53,,Narcos: Seizoen 1: La Catedral (Aflevering 9),,iPad Mini 2 WiFi,00:50:12,00:50:12,BE (Belgium)
Waldo,2018-05-07 17:36:39,01:14:54,,A Thousand Words,,Windows 8 x64 devices,01:26:47,01:26:47,BE (Belgium)
Waldo,2018-05-07 17:05:50,00:49:51,,Narcos: Seizoen 1: La Gran Mentira (Aflevering 8),,iPad Mini 2 WiFi,00:50:09,00:50:09,BE (Belgium)
Waldo,2018-05-07 16:00:24,00:49:25,,Narcos: Seizoen 1: You Will Cry Tears of Blood (Aflevering 7),,iPad Mini 2 WiFi,00:49:46,00:49:46,BE (Belgium)
Waldo,2018-05-07 15:15:20,00:45:02,,Narcos: Seizoen 1: Explosivos (Aflevering 6),,iPad Mini 2 WiFi,00:48:35,00:48:35,BE (Belgium)
Waldo,2018-05-07 02:42:52,00:00:30,,Happy!: Seizoen 1: Saint Nick (Aflevering 1),,Android DefaultWidevineL3Phone Android Phone,00:00:31,00:00:31,BE (Belgium)
Waldo,2018-05-06 21:14:45,00:11:15,,A Thousand Words,,Windows 8 x64 devices,00:11:51,Not latest view,BE (Belgium)
Waldo,2018-05-06 21:11:05,00:01:00,,LOL,,Windows 8 x64 devices,01:05:58,01:05:58,BE (Belgium)
Waldo,2018-05-06 20:18:08,00:03:14,,Narcos: Seizoen 1: Explosivos (Aflevering 6),,iPad Mini 2 WiFi,00:03:32,Not latest view,BE (Belgium)
Waldo,2018-05-06 19:19:07,00:53:34,,Narcos: Seizoen 1: There Will Be a Future (Aflevering 5),,iPad Mini 2 WiFi,00:53:43,00:53:43,BE (Belgium)
Waldo,2018-05-06 19:01:23,00:17:35,,Narcos: Seizoen 1: The Palace in Flames (Aflevering 4),,iPad Mini 2 WiFi,00:42:57,00:42:57,BE (Belgium)
Waldo,2018-05-04 16:57:57,00:24:59,,Narcos: Seizoen 1: The Palace in Flames (Aflevering 4),,iPad Mini 2 WiFi,00:25:17,Not latest view,BE (Belgium)
Waldo,2018-05-04 16:00:11,00:45:05,,Narcos: Seizoen 1: The Men of Always (Aflevering 3),,iPad Mini 2 WiFi,00:45:24,00:45:24,BE (Belgium)
Waldo,2018-05-04 15:22:10,00:37:55,,Narcos: Seizoen 1: The Sword of Simón Bolívar (Aflevering 2),,iPad Mini 2 WiFi,00:45:29,00:45:29,BE (Belgium)
Waldo,2018-05-03 16:40:01,00:05:38,,Narcos: Seizoen 1: The Sword of Simón Bolívar (Aflevering 2),,iPad Mini 2 WiFi,00:07:29,Not latest view,BE (Belgium)
Waldo,2018-05-03 15:14:43,00:56:09,,Narcos: Seizoen 1: Descenso (Aflevering 1),,iPad Mini 2 WiFi,00:56:15,00:56:15,BE (Belgium)
Waldo,2018-05-02 20:33:19,01:33:41,,#realityhigh,,Windows 8 x64 devices,01:33:47,01:33:47,BE (Belgium)
Waldo,2018-05-02 19:02:26,01:26:04,,Bad Teacher,,Windows 8 x64 devices,01:28:19,01:28:19,BE (Belgium)
Waldo,2018-05-02 18:38:48,00:41:31,,The Flash: Seizoen 4: Therefore She Is (Aflevering 20),,iPad Mini 2 WiFi,00:41:38,00:41:38,BE (Belgium)
Waldo,2018-05-02 18:38:24,00:00:08,,The Flash: Seizoen 4: Fury Rogue (Aflevering 19),,iPad Mini 2 WiFi,00:00:01,00:00:01,BE (Belgium)
Waldo,2018-04-30 20:08:00,00:07:39,,The Flash: Seizoen 4: Fury Rogue (Aflevering 19),,iPhone 5C Global,00:07:01,Not latest view,BE (Belgium)
Waldo,2018-04-28 19:50:43,01:43:17,,We're the Millers,,Windows 8 x64 devices,01:43:25,01:43:25,BE (Belgium)
Waldo,2018-04-28 19:32:09,00:16:49,,The Ouija Experiment,,Windows 8 x64 devices,01:30:17,01:30:17,BE (Belgium)
Waldo,2018-04-28 18:07:22,01:10:50,,The Ouija Experiment,,Windows 8 x64 devices,01:13:31,Not latest view,BE (Belgium)
Waldo,2018-04-28 09:26:59,01:35:19,,Verónica,,Windows 8 x64 devices,01:40:48,01:40:48,BE (Belgium)
Waldo,2018-04-27 19:19:48,01:46:53,,The Change-Up,,Windows 8 x64 devices,01:46:50,01:46:50,BE (Belgium)
Waldo,2018-04-26 20:43:46,01:26:58,,Naked,,Windows 8 x64 devices,01:35:28,01:35:28,BE (Belgium)
Waldo,2018-04-25 18:40:20,00:40:55,,The Flash: Seizoen 4: Fury Rogue (Aflevering 19),,iPad Mini 2 WiFi,00:40:58,Not latest view,BE (Belgium)
Waldo,2018-04-23 20:50:01,00:37:03,,Norbit,,Windows 8 x64 devices,01:37:40,01:37:40,BE (Belgium)
Waldo,2018-04-23 18:13:59,00:59:19,,Norbit,,Windows 8 x64 devices,01:00:39,Not latest view,BE (Belgium)
Waldo,2018-04-23 18:12:19,00:01:16,,The Babysitter,,Windows 8 x64 devices,01:21:51,01:21:51,BE (Belgium)
Waldo,2018-04-23 16:49:43,01:18:56,,The Babysitter,,Windows 8 x64 devices,01:25:13,Not latest view,BE (Belgium)
Waldo,2018-04-23 16:23:20,00:21:19,,Miraculous: Tales of Ladybug & Cat Noir: Seizoen 1: Volpina (Aflevering 26),,Windows 8 x64 devices,00:21:39,00:21:39,BE (Belgium)
Waldo,2018-04-23 16:01:18,00:21:42,,Miraculous: Tales of Ladybug & Cat Noir: Seizoen 1: Antibug (Aflevering 25),,Windows 8 x64 devices,00:21:18,00:21:18,BE (Belgium)
